"Id","sales0","sales1","sales2","sales3","sales4","country","State","CouSub","countyname","storecode","Areaname","countytownname","population","state_alpha","store_Type","store"
2301959950,666,448,562,932,1077,19,23,59950,"Penobscot County","METRO12620N23019","Penobscot County, ME (part) HUD Metro FMR Area","Plymouth town",1380,"ME","Supermarket Type1",1
3715999999,678,521,524,903,1041,159,37,99999,"Rowan County","NCNTY37159N37159","Rowan County, NC","Rowan County",138428,"NC","Supermarket Type3",0
3600199999,968,690,782,1206,1294,1,36,99999,"Albany County","METRO10580M10580","Albany-Schenectady-Troy, NY MSA","Albany County",304204,"NY","Supermarket Type1",1
4841599999,710,521,525,1046,1050,415,48,99999,"Scurry County","NCNTY48415N48415","Scurry County, TX","Scurry County",16921,"TX","Supermarket Type1",0
4717799999,581,395,429,838,1029,177,47,99999,"Warren County","NCNTY47177N47177","Warren County, TN","Warren County",39839,"TN","Supermarket Type1",0
2701399999,804,562,642,1104,1424,13,27,99999,"Blue Earth County","METRO31860M31860","Mankato-North Mankato, MN MSA","Blue Earth County",64013,"MN","Supermarket Type1",1
3300922020,1213,943,965,1523,1693,9,33,22020,"Grafton County","NCNTY33009N33009","Grafton County, NH","Easton town",254,"NH","Supermarket Type3",0
2301741365,689,515,547,930,1204,17,23,41365,"Oxford County","NCNTY23017N23017","Oxford County, ME","Lovell town",1140,"ME","Supermarket Type1",0
5001758075,894,532,747,1113,1583,17,50,58075,"Orange County","NCNTY50017N50017","Orange County, VT","Randolph town",4778,"VT","Supermarket Type1",0
4508799999,608,446,449,803,813,87,45,99999,"Union County","NCNTY45087N45087","Union County, SC","Union County",28961,"SC","Supermarket Type3",0
2302576190,746,599,627,1015,1019,25,23,76190,"Somerset County","NCNTY23025N23025","Somerset County, ME","The Forks plantation",37,"ME","Supermarket Type1",0
609799999,1370,898,1047,2019,2367,97,6,99999,"Sonoma County","METRO42220M42220","Santa Rosa-Petaluma, CA MSA","Sonoma County",483878,"CA","Supermarket Type1",1
1200599999,886,703,747,1206,1524,5,12,99999,"Bay County","METRO37460M37460","Panama City-Lynn Haven-Panama City Beach, FL MSA","Bay County",168852,"FL","Grocery Store",1
227099999,869,624,733,1082,1255,270,2,99999,"Wade Hampton Census Area","NCNTY02270N02270","Wade Hampton Census Area, AK","Wade Hampton Census Area",7459,"AK","Supermarket Type1",0
1916399999,710,448,554,957,1008,163,19,99999,"Scott County","METRO19340M19340","Davenport-Moline-Rock Island, IA-IL MSA","Scott County",165224,"IA","Supermarket Type1",1
4823399999,690,488,543,875,922,233,48,99999,"Hutchinson County","NCNTY48233N48233","Hutchinson County, TX","Hutchinson County",22150,"TX","Grocery Store",0
5408799999,628,404,530,925,929,87,54,99999,"Roane County","NCNTY54087N54087","Roane County, WV","Roane County",14926,"WV","Supermarket Type1",0
2501731540,1494,1071,1196,1861,2023,17,25,31540,"Middlesex County","METRO14460MM1120","Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area","Hudson town",19063,"MA","Supermarket Type2",1
3300512260,1048,662,794,1305,1707,5,33,12260,"Cheshire County","NCNTY33005N33005","Cheshire County, NH","Chesterfield town",3604,"NH","Supermarket Type1",0
1915999999,593,402,481,744,900,159,19,99999,"Ringgold County","NCNTY19159N19159","Ringgold County, IA","Ringgold County",5131,"IA","Supermarket Type2",0
2301380215,922,743,748,1182,1232,13,23,80215,"Knox County","NCNTY23013N23013","Knox County, ME","Warren town",4751,"ME","Supermarket Type3",0
1704799999,631,419,507,786,927,47,17,99999,"Edwards County","NCNTY17047N17047","Edwards County, IL","Edwards County",6721,"IL","Supermarket Type1",0
1900599999,593,402,500,874,907,5,19,99999,"Allamakee County","NCNTY19005N19005","Allamakee County, IA","Allamakee County",14330,"IA","Supermarket Type3",0
3716199999,632,511,533,896,1052,161,37,99999,"Rutherford County","NCNTY37161N37161","Rutherford County, NC","Rutherford County",67810,"NC","Supermarket Type1",0
901540500,953,567,711,1187,1329,15,9,40500,"Windham County","NCNTY09015N09015","Windham County, CT","Killingly town",17370,"CT","Supermarket Type1",1
109599999,599,447,450,825,828,95,1,99999,"Marshall County","NCNTY01095N01095","Marshall County, AL","Marshall County",93019,"AL","Supermarket Type1",0
5002517875,972,648,729,1185,1493,25,50,17875,"Windham County","NCNTY50025N50025","Windham County, VT","Dover town",1124,"VT","Supermarket Type1",1
2104999999,776,508,593,1105,1237,49,21,99999,"Clark County","METRO30460M30460","Lexington-Fayette, KY MSA","Clark County",35613,"KY","Supermarket Type1",1
2301945670,833,571,660,1037,1205,19,23,45670,"Penobscot County","METRO12620MM0730","Bangor, ME HUD Metro FMR Area","Milford town",3070,"ME","Supermarket Type2",1
2302376960,873,693,736,1132,1425,23,23,76960,"Sagadahoc County","METRO38860N23023","Sagadahoc County, ME HUD Metro FMR Area","Topsham town",8784,"ME","Supermarket Type1",1
5600399999,643,472,475,901,922,3,56,99999,"Big Horn County","NCNTY56003N56003","Big Horn County, WY","Big Horn County",11668,"WY","Supermarket Type1",0
4839799999,921,607,728,1229,1484,397,48,99999,"Rockwall County","METRO19100M19100","Dallas, TX HUD Metro FMR Area","Rockwall County",78337,"TX","Supermarket Type1",1
807599999,662,394,489,824,978,75,8,99999,"Logan County","NCNTY08075N08075","Logan County, CO","Logan County",22709,"CO","Supermarket Type3",0
1813599999,643,419,496,895,1053,135,18,99999,"Randolph County","NCNTY18135N18135","Randolph County, IN","Randolph County",26171,"IN","Supermarket Type1",0
3804999999,600,468,471,787,934,49,38,99999,"McHenry County","NCNTY38049N38049","McHenry County, ND","McHenry County",5395,"ND","Supermarket Type1",0
900384900,1144,732,918,1425,1655,3,9,84900,"Hartford County","METRO25540M25540","Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area","Wethersfield town",26668,"CT","Supermarket Type3",0
1714599999,631,463,466,793,1066,145,17,99999,"Perry County","NCNTY17145N17145","Perry County, IL","Perry County",22350,"IL","Grocery Store",0
4823999999,722,430,567,979,1279,239,48,99999,"Jackson County","NCNTY48239N48239","Jackson County, TX","Jackson County",14075,"TX","Supermarket Type2",0
4831799999,643,455,542,801,933,317,48,99999,"Martin County","NCNTY48317N48317","Martin County, TX","Martin County",4799,"TX","Grocery Store",0
2011399999,666,433,492,829,890,113,20,99999,"McPherson County","NCNTY20113N20113","McPherson County, KS","McPherson County",29180,"KS","Grocery Store",0
4901399999,735,558,620,1083,1302,13,49,99999,"Duchesne County","NCNTY49013N49013","Duchesne County, UT","Duchesne County",18607,"UT","Supermarket Type1",1
5512399999,643,408,475,819,859,123,55,99999,"Vernon County","NCNTY55123N55123","Vernon County, WI","Vernon County",29773,"WI","Supermarket Type1",0
2614999999,648,458,523,858,925,149,26,99999,"St. Joseph County","NCNTY26149N26149","St. Joseph County, MI","St. Joseph County",61295,"MI","Supermarket Type1",0
3300940660,1213,943,965,1523,1693,9,33,40660,"Grafton County","NCNTY33009N33009","Grafton County, NH","Landaff town",415,"NH","Supermarket Type1",1
2300761840,709,573,598,883,1256,7,23,61840,"Franklin County","NCNTY23007N23007","Franklin County, ME","Rangeley town",1168,"ME","Supermarket Type1",0
2300724005,709,573,598,883,1256,7,23,24005,"Franklin County","NCNTY23007N23007","Franklin County, ME","Eustis town",618,"ME","Supermarket Type1",0
2807999999,620,422,523,847,868,79,28,99999,"Leake County","NCNTY28079N28079","Leake County, MS","Leake County",23805,"MS","Supermarket Type1",1
3301136180,924,724,767,1154,1322,11,33,36180,"Hillsborough County","METRO31700N33011","Hillsborough County, NH (part) HUD Metro FMR Area","Hillsborough town",6011,"NH","Supermarket Type1",1
811999999,899,558,719,1298,1302,119,8,99999,"Teller County","METRO17820N08119","Teller County, CO HUD Metro FMR Area","Teller County",23350,"CO","Supermarket Type1",1
4808999999,643,421,475,923,1138,89,48,99999,"Colorado County","NCNTY48089N48089","Colorado County, TX","Colorado County",20874,"TX","Supermarket Type3",0
811799999,1261,750,1018,1656,2106,117,8,99999,"Summit County","NCNTY08117N08117","Summit County, CO","Summit County",27994,"CO","Supermarket Type2",1
4205599999,867,580,674,1153,1447,55,42,99999,"Franklin County","NCNTY42055N42055","Franklin County, PA","Franklin County",149618,"PA","Supermarket Type1",0
100599999,670,492,495,834,895,5,1,99999,"Barbour County","NCNTY01005N01005","Barbour County, AL","Barbour County",27457,"AL","Supermarket Type1",0
2713599999,643,428,475,801,958,135,27,99999,"Roseau County","NCNTY27135N27135","Roseau County, MN","Roseau County",15629,"MN","Supermarket Type1",0
4701799999,581,395,429,724,888,17,47,99999,"Carroll County","NCNTY47017N47017","Carroll County, TN","Carroll County",28522,"TN","Supermarket Type1",0
5000939700,715,547,603,890,1144,9,50,39700,"Essex County","NCNTY50009N50009","Essex County, VT","Lemington town",104,"VT","Supermarket Type1",0
3301159940,1159,782,888,1558,1809,11,33,59940,"Hillsborough County","METRO31700MM5350","Nashua, NH HUD Metro FMR Area","Pelham town",12897,"NH","Grocery Store",1
900720810,1144,732,918,1425,1655,7,9,20810,"Middlesex County","METRO25540M25540","Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area","Durham town",7388,"CT","Supermarket Type1",1
4208599999,676,487,525,853,903,85,42,99999,"Mercer County","METRO49660MM7610","Sharon, PA HUD Metro FMR Area","Mercer County",116638,"PA","Supermarket Type1",1
4013199999,783,494,601,1062,1183,131,40,99999,"Rogers County","METRO46140M46140","Tulsa, OK HUD Metro FMR Area","Rogers County",86905,"OK","Supermarket Type1",1
900567960,1030,790,802,1305,1548,5,9,67960,"Litchfield County","NCNTY09005N09005","Litchfield County, CT","Sharon town",2782,"CT","Supermarket Type1",0
3605399999,792,555,619,1039,1140,53,36,99999,"Madison County","METRO45060M45060","Syracuse, NY MSA","Madison County",73442,"NY","Supermarket Type1",1
2002999999,634,412,484,934,937,29,20,99999,"Cloud County","NCNTY20029N20029","Cloud County, KS","Cloud County",9533,"KS","Supermarket Type2",0
3300582660,1048,662,794,1305,1707,5,33,82660,"Cheshire County","NCNTY33005N33005","Cheshire County, NH","Westmoreland town",1874,"NH","Supermarket Type2",0
5402799999,819,580,633,1114,1390,27,54,99999,"Hampshire County","METRO49020M49020","Winchester, VA-WV MSA","Hampshire County",23964,"WV","Supermarket Type2",1
2811199999,739,546,577,990,1041,111,28,99999,"Perry County","METRO25620M25620","Hattiesburg, MS MSA","Perry County",12250,"MS","Supermarket Type1",1
2907399999,604,399,467,890,1036,73,29,99999,"Gasconade County","NCNTY29073N29073","Gasconade County, MO","Gasconade County",15222,"MO","Supermarket Type1",0
3716399999,632,376,509,853,981,163,37,99999,"Sampson County","NCNTY37163N37163","Sampson County, NC","Sampson County",63431,"NC","Supermarket Type1",0
4712799999,581,395,444,779,821,127,47,99999,"Moore County","NCNTY47127N47127","Moore County, TN","Moore County",6362,"TN","Supermarket Type1",1
1805799999,792,516,637,1056,1232,57,18,99999,"Hamilton County","METRO26900M26900","Indianapolis, IN HUD Metro FMR Area","Hamilton County",274569,"IN","Supermarket Type1",1
1705199999,631,478,515,786,955,51,17,99999,"Fayette County","NCNTY17051N17051","Fayette County, IL","Fayette County",22140,"IL","Supermarket Type1",0
2303104860,917,627,724,1245,1289,31,23,4860,"York County","METRO38860N23031","York County, ME (part) HUD Metro FMR Area","Biddeford city",21277,"ME","Supermarket Type1",1
1324199999,687,409,567,885,918,241,13,99999,"Rabun County","NCNTY13241N13241","Rabun County, GA","Rabun County",16276,"GA","Supermarket Type1",0
4400737720,944,686,773,1176,1407,7,44,37720,"Providence County","METRO39300M39300","Providence-Fall River, RI-MA HUD Metro FMR Area","Johnston town",28769,"RI","Supermarket Type2",0
602399999,933,630,692,1375,1600,23,6,99999,"Humboldt County","NCNTY06023N06023","Humboldt County, CA","Humboldt County",134623,"CA","Supermarket Type1",0
2706999999,643,428,542,901,994,69,27,99999,"Kittson County","NCNTY27069N27069","Kittson County, MN","Kittson County",4552,"MN","Supermarket Type1",0
3600799999,742,549,581,1058,1199,7,36,99999,"Broome County","METRO13780M13780","Binghamton, NY MSA","Broome County",200600,"NY","Supermarket Type1",1
1702999999,633,465,468,933,981,29,17,99999,"Coles County","NCNTY17029N17029","Coles County, IL","Coles County",53873,"IL","Supermarket Type3",0
1301199999,586,473,494,805,967,11,13,99999,"Banks County","NCNTY13011N13011","Banks County, GA","Banks County",18395,"GA","Supermarket Type1",0
2208399999,627,460,463,854,884,83,22,99999,"Richland Parish","NCNTY22083N22083","Richland Parish, LA","Richland Parish",20725,"LA","Supermarket Type2",0
3907999999,634,512,530,837,847,79,39,99999,"Jackson County","NCNTY39079N39079","Jackson County, OH","Jackson County",33225,"OH","Supermarket Type1",0
3909999999,657,469,531,866,915,99,39,99999,"Mahoning County","METRO49660M49660","Youngstown-Warren-Boardman, OH HUD Metro FMR Area","Mahoning County",238823,"OH","Supermarket Type1",1
5002584850,972,648,729,1185,1493,25,50,84850,"Windham County","NCNTY50025N50025","Windham County, VT","Windham town",419,"VT","Supermarket Type3",0
2117799999,558,365,430,695,988,177,21,99999,"Muhlenberg County","NCNTY21177N21177","Muhlenberg County, KY","Muhlenberg County",31499,"KY","Supermarket Type1",0
4505199999,801,640,644,998,1171,51,45,99999,"Horry County","METRO34820M34820","Myrtle Beach-North Myrtle Beach-Conway, SC MSA","Horry County",269291,"SC","Supermarket Type1",1
5166099999,863,658,662,1096,1528,660,51,99999,"Harrisonburg city","METRO25500M25500","Harrisonburg, VA MSA","Harrisonburg city",48914,"VA","Supermarket Type1",1
2501161905,927,678,732,1199,1461,11,25,61905,"Franklin County","METRO44140N25011","Franklin County, MA (part) HUD Metro FMR Area","Shutesbury town",1771,"MA","Supermarket Type1",1
1907199999,593,402,481,825,904,71,19,99999,"Fremont County","NCNTY19071N19071","Fremont County, IA","Fremont County",7441,"IA","Supermarket Type1",0
2501300840,924,616,739,1154,1314,13,25,765,"Hampden County","METRO44140M44140","Springfield, MA HUD Metro FMR Area","Agawam Town city",28438,"MA","Supermarket Type1",1
1905199999,619,419,496,771,855,51,19,99999,"Davis County","NCNTY19051N19051","Davis County, IA","Davis County",8753,"IA","Supermarket Type1",1
3804599999,600,440,443,884,887,45,38,99999,"LaMoure County","NCNTY38045N38045","LaMoure County, ND","LaMoure County",4139,"ND","Supermarket Type1",0
3106799999,613,399,459,799,833,67,31,99999,"Gage County","NCNTY31067N31067","Gage County, NE","Gage County",22311,"NE","Supermarket Type1",1
1913999999,737,499,545,1011,1092,139,19,99999,"Muscatine County","NCNTY19139N19139","Muscatine County, IA","Muscatine County",42745,"IA","Supermarket Type1",0
3300386420,1019,707,786,1418,1424,3,33,86420,"Carroll County","NCNTY33003N33003","Carroll County, NH","Wolfeboro town",6269,"NH","Supermarket Type1",0
4840199999,643,473,477,850,1028,401,48,99999,"Rusk County","METRO30980N48401","Rusk County, TX HUD Metro FMR Area","Rusk County",53330,"TX","Supermarket Type1",1
900332640,1144,732,918,1425,1655,3,9,32640,"Hartford County","METRO25540M25540","Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area","Granby town",11282,"CT","Supermarket Type1",1
2301978780,833,571,660,1037,1205,19,23,78780,"Penobscot County","METRO12620MM0730","Bangor, ME HUD Metro FMR Area","Veazie town",1919,"ME","Supermarket Type1",1
5001709325,894,532,747,1113,1583,17,50,9325,"Orange County","NCNTY50017N50017","Orange County, VT","Brookfield town",1292,"VT","Supermarket Type1",0
2300164570,772,499,591,973,1033,1,23,64570,"Androscoggin County","METRO30340M30340","Lewiston-Auburn, ME MSA","Sabattus town",4876,"ME","Supermarket Type1",1
2500500520,844,673,712,1051,1128,5,25,520,"Bristol County","METRO39300MM5400","New Bedford, MA HUD Metro FMR Area","Acushnet town",10303,"MA","Supermarket Type2",1
1804999999,645,421,516,803,862,49,18,99999,"Fulton County","NCNTY18049N18049","Fulton County, IN","Fulton County",20836,"IN","Grocery Store",1
2918799999,659,484,487,889,975,187,29,99999,"St. Francois County","NCNTY29187N29187","St. Francois County, MO","St. Francois County",65359,"MO","Supermarket Type1",0
5119799999,645,487,491,829,1142,197,51,99999,"Wythe County","NCNTY51197N51197","Wythe County, VA","Wythe County",29235,"VA","Supermarket Type1",0
4213199999,735,496,590,933,1048,131,42,99999,"Wyoming County","METRO42540M42540","Scranton--Wilkes-Barre, PA MSA","Wyoming County",28276,"PA","Supermarket Type2",1
2301732370,689,515,547,930,1204,17,23,32370,"Oxford County","NCNTY23017N23017","Oxford County, ME","Hebron town",1416,"ME","Grocery Store",0
5115999999,777,570,574,1145,1246,159,51,99999,"Richmond County","NCNTY51159N51159","Richmond County, VA","Richmond County",9254,"VA","Supermarket Type1",1
5600999999,661,485,489,974,977,9,56,99999,"Converse County","NCNTY56009N56009","Converse County, WY","Converse County",13833,"WY","Supermarket Type1",0
2501562745,924,616,739,1154,1314,15,25,62745,"Hampshire County","METRO44140M44140","Springfield, MA HUD Metro FMR Area","Southampton town",5792,"MA","Supermarket Type1",1
2301938530,666,448,562,932,1077,19,23,38530,"Penobscot County","METRO12620N23019","Penobscot County, ME (part) HUD Metro FMR Area","Lee town",922,"ME","Supermarket Type1",1
3000199999,643,472,475,948,1019,1,30,99999,"Beaverhead County","NCNTY30001N30001","Beaverhead County, MT","Beaverhead County",9246,"MT","Supermarket Type2",0
5505399999,645,384,477,803,862,53,55,99999,"Jackson County","NCNTY55053N55053","Jackson County, WI","Jackson County",20449,"WI","Supermarket Type2",0
4822599999,643,383,475,919,922,225,48,99999,"Houston County","NCNTY48225N48225","Houston County, TX","Houston County",23732,"TX","Supermarket Type1",0
2500103690,1234,825,920,1614,1695,1,25,3600,"Barnstable County","METRO12700M12700","Barnstable Town, MA MSA","Barnstable Town city",45193,"MA","Supermarket Type1",1
4011199999,626,372,528,780,837,111,40,99999,"Okmulgee County","METRO46140N40111","Okmulgee County, OK HUD Metro FMR Area","Okmulgee County",40069,"OK","Supermarket Type1",1
7213199999,530,420,443,683,725,131,72,99999,"San Sebastián Municipio","METRO10380M10380","Aguadilla-Isabela-San Sebastián, PR MSA","San Sebastián Municipio",42430,"PR","Supermarket Type1",1
901306260,1144,732,918,1425,1655,13,9,6260,"Tolland County","METRO25540M25540","Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area","Bolton town",4980,"CT","Supermarket Type1",1
1815599999,643,419,475,948,998,155,18,99999,"Switzerland County","NCNTY18155N18155","Switzerland County, IN","Switzerland County",10613,"IN","Supermarket Type3",0
503199999,626,381,506,879,883,31,5,99999,"Craighead County","METRO27860MM3700","Jonesboro, AR HUD Metro FMR Area","Craighead County",96443,"AR","Supermarket Type1",1
4211799999,643,384,542,801,978,117,42,99999,"Tioga County","NCNTY42117N42117","Tioga County, PA","Tioga County",41981,"PA","Supermarket Type1",0
2400999999,1458,1167,1230,1951,2451,9,24,99999,"Calvert County","METRO47900M47900","Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area","Calvert County",88737,"MD","Supermarket Type1",0
2301112735,766,518,599,961,1024,11,23,12735,"Kennebec County","NCNTY23011N23011","Kennebec County, ME","China town",4328,"ME","Supermarket Type1",0
2502734795,1036,674,823,1290,1411,27,25,34795,"Worcester County","METRO49340M49340","Worcester, MA HUD Metro FMR Area","Leicester town",10970,"MA","Supermarket Type1",1
4102999999,844,617,624,1244,1402,29,41,99999,"Jackson County","METRO32780M32780","Medford, OR MSA","Jackson County",203206,"OR","Supermarket Type1",1
2501365825,924,616,739,1154,1314,13,25,65825,"Hampden County","METRO44140M44140","Springfield, MA HUD Metro FMR Area","Southwick town",9502,"MA","Supermarket Type1",0
3117199999,607,409,455,756,830,171,31,99999,"Thomas County","NCNTY31171N31171","Thomas County, NE","Thomas County",647,"NE","Supermarket Type3",0
2302301570,873,693,736,1132,1425,23,23,1570,"Sagadahoc County","METRO38860N23023","Sagadahoc County, ME HUD Metro FMR Area","Arrowsic town",427,"ME","Supermarket Type1",1
1303799999,586,430,433,730,887,37,13,99999,"Calhoun County","NCNTY13037N13037","Calhoun County, GA","Calhoun County",6694,"GA","Supermarket Type1",1
2501114885,927,678,732,1199,1461,11,25,14885,"Franklin County","METRO44140N25011","Franklin County, MA (part) HUD Metro FMR Area","Colrain town",1671,"MA","Grocery Store",1
2811799999,620,422,487,865,886,117,28,99999,"Prentiss County","NCNTY28117N28117","Prentiss County, MS","Prentiss County",25276,"MS","Supermarket Type1",0
2300311785,679,548,564,860,942,3,23,11785,"Aroostook County","NCNTY23003N23003","Aroostook County, ME","Central Aroostook UT",118,"ME","Supermarket Type2",0
3710799999,644,383,493,802,881,107,37,99999,"Lenoir County","NCNTY37107N37107","Lenoir County, NC","Lenoir County",59495,"NC","Supermarket Type1",1
2301955680,833,571,660,1037,1205,19,23,55680,"Penobscot County","METRO12620MM0730","Bangor, ME HUD Metro FMR Area","Orrington town",3733,"ME","Supermarket Type1",1
900982870,1316,874,1055,1639,1818,9,9,82870,"New Haven County","METRO35300MM5480","New Haven-Meriden, CT HUD Metro FMR Area","West Haven town",55564,"CT","Supermarket Type1",1
3608599999,1481,1196,1249,1904,2134,85,36,99999,"Richmond County","METRO35620MM5600","New York, NY HUD Metro FMR Area","Richmond County",468730,"NY","Supermarket Type2",1
4824599999,757,487,610,992,1012,245,48,99999,"Jefferson County","METRO13140M13140","Beaumont-Port Arthur, TX MSA","Jefferson County",252273,"TX","Supermarket Type1",1
7200999999,420,314,350,519,570,9,72,99999,"Aibonito Municipio","METRO41980N72923","Barranquitas-Aibonito-Quebradillas, PR HUD Metro FMR Area","Aibonito Municipio",25900,"PR","Supermarket Type1",1
2501761590,1494,1071,1196,1861,2023,17,25,61590,"Middlesex County","METRO14460MM1120","Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area","Shirley town",7211,"MA","Supermarket Type1",1
2019399999,634,412,535,909,1123,193,20,99999,"Thomas County","NCNTY20193N20193","Thomas County, KS","Thomas County",7900,"KS","Supermarket Type1",1
227599999,830,596,648,1223,1227,275,2,99999,"Wrangell City and Borough","NCNTY02275N02275","Wrangell City and Borough, AK","Wrangell City and Borough",2369,"AK","Supermarket Type1",0
5509799999,676,405,503,842,922,97,55,99999,"Portage County","NCNTY55097N55097","Portage County, WI","Portage County",70019,"WI","Supermarket Type1",0
1321399999,616,454,457,776,1081,213,13,99999,"Murray County","METRO19140N13213","Murray County, GA HUD Metro FMR Area","Murray County",39628,"GA","Supermarket Type1",1
2501735425,1494,1071,1196,1861,2023,17,25,35425,"Middlesex County","METRO14460MM1120","Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area","Lincoln town",6362,"MA","Supermarket Type1",1
511399999,584,448,451,782,785,113,5,99999,"Polk County","NCNTY05113N05113","Polk County, AR","Polk County",20662,"AR","Supermarket Type2",0
4848999999,643,455,475,853,1139,489,48,99999,"Willacy County","NCNTY48489N48489","Willacy County, TX","Willacy County",22134,"TX","Supermarket Type1",0
1300799999,653,478,542,904,928,7,13,99999,"Baker County","METRO10500M10500","Albany, GA MSA","Baker County",3451,"GA","Supermarket Type1",1
5001105425,1328,936,1017,1663,1953,11,50,5425,"Franklin County","METRO15540M15540","Burlington-South Burlington, VT MSA","Berkshire town",1692,"VT","Supermarket Type1",0
2502775015,1036,674,823,1290,1411,27,25,75015,"Worcester County","METRO49340M49340","Worcester, MA HUD Metro FMR Area","Westborough town",18272,"MA","Supermarket Type1",1
3110599999,646,435,477,805,863,105,31,99999,"Kimball County","NCNTY31105N31105","Kimball County, NE","Kimball County",3821,"NE","Supermarket Type1",0
4810999999,643,455,500,920,933,109,48,99999,"Culberson County","NCNTY48109N48109","Culberson County, TX","Culberson County",2398,"TX","Supermarket Type2",0
2300911800,848,588,666,1116,1133,9,23,11800,"Hancock County","NCNTY23009N23009","Hancock County, ME","Central Hancock UT",117,"ME","Supermarket Type1",0
7214399999,601,464,502,810,975,143,72,99999,"Vega Alta Municipio","METRO41980MM7440","San Juan-Guaynabo, PR HUD Metro FMR Area","Vega Alta Municipio",39951,"PR","Supermarket Type1",1
216499999,739,531,623,993,1309,164,2,99999,"Lake and Peninsula Borough","NCNTY02164N02164","Lake and Peninsula Borough, AK","Lake and Peninsula Borough",1631,"AK","Supermarket Type1",0
4835999999,676,479,570,996,1197,359,48,99999,"Oldham County","NCNTY48359N48359","Oldham County, TX","Oldham County",2052,"TX","Supermarket Type3",0
5603599999,805,615,679,1177,1181,35,56,99999,"Sublette County","NCNTY56035N56035","Sublette County, WY","Sublette County",10247,"WY","Supermarket Type3",0
2611599999,798,475,595,1028,1216,115,26,99999,"Monroe County","METRO33780M33780","Monroe, MI MSA","Monroe County",152021,"MI","Supermarket Type1",1
5000910075,715,547,603,890,1144,9,50,10075,"Essex County","NCNTY50009N50009","Essex County, VT","Brunswick town",112,"VT","Supermarket Type3",0
4006399999,623,439,525,801,833,63,40,99999,"Hughes County","NCNTY40063N40063","Hughes County, OK","Hughes County",14003,"OK","Supermarket Type1",0
2500941095,1494,1071,1196,1861,2023,9,25,41095,"Essex County","METRO14460MM1120","Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area","Middleton town",8987,"MA","Supermarket Type1",1
3004999999,785,578,582,1060,1258,49,30,99999,"Lewis and Clark County","NCNTY30049N30049","Lewis and Clark County, MT","Lewis and Clark County",63395,"MT","Supermarket Type3",0
4014999999,623,439,525,918,1103,149,40,99999,"Washita County","NCNTY40149N40149","Washita County, OK","Washita County",11629,"OK","Supermarket Type1",1
1712799999,672,446,497,837,1190,127,17,99999,"Massac County","NCNTY17127N17127","Massac County, IL","Massac County",15429,"IL","Supermarket Type1",0
5000128600,925,717,780,1283,1550,1,50,28600,"Addison County","NCNTY50001N50001","Addison County, VT","Goshen town",164,"VT","Supermarket Type1",0
1203599999,935,640,717,1217,1336,35,12,99999,"Flagler County","METRO37380M37380","Palm Coast, FL MSA","Flagler County",95696,"FL","Supermarket Type3",1
5502799999,747,444,569,953,998,27,55,99999,"Dodge County","NCNTY55027N55027","Dodge County, WI","Dodge County",88759,"WI","Supermarket Type1",0
2802399999,634,432,535,934,937,23,28,99999,"Clarke County","NCNTY28023N28023","Clarke County, MS","Clarke County",16732,"MS","Grocery Store",0
4828399999,646,457,477,952,955,283,48,99999,"La Salle County","NCNTY48283N48283","La Salle County, TX","La Salle County",6886,"TX","Supermarket Type1",0
2500174385,1234,825,920,1614,1695,1,25,74385,"Barnstable County","METRO12700M12700","Barnstable Town, MA MSA","Wellfleet town",2750,"MA","Supermarket Type1",0
600799999,870,527,660,1242,1541,7,6,99999,"Butte County","METRO17020M17020","Chico, CA MSA","Butte County",220000,"CA","Supermarket Type1",1
5000363175,935,557,719,1140,1270,3,50,63175,"Bennington County","NCNTY50003N50003","Bennington County, VT","Searsburg town",109,"VT","Supermarket Type2",0
611599999,850,551,664,1228,1454,115,6,99999,"Yuba County","METRO49700M49700","Yuba City, CA MSA","Yuba County",72155,"CA","Supermarket Type1",1
4806799999,643,455,504,885,1139,67,48,99999,"Cass County","NCNTY48067N48067","Cass County, TX","Cass County",30464,"TX","Supermarket Type1",0
4006799999,623,439,460,776,833,67,40,99999,"Jefferson County","NCNTY40067N40067","Jefferson County, OK","Jefferson County",6472,"OK","Grocery Store",0
2502155745,1494,1071,1196,1861,2023,21,25,55745,"Norfolk County","METRO14460MM1120","Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area","Quincy city",92271,"MA","Supermarket Type2",1
4712199999,581,395,444,856,859,121,47,99999,"Meigs County","NCNTY47121N47121","Meigs County, TN","Meigs County",11753,"TN","Supermarket Type1",1
900532290,1030,790,802,1305,1548,5,9,32290,"Litchfield County","NCNTY09005N09005","Litchfield County, CT","Goshen town",2976,"CT","Supermarket Type1",0
900508210,1030,790,802,1305,1548,5,9,8210,"Litchfield County","NCNTY09005N09005","Litchfield County, CT","Bridgewater town",1727,"CT","Supermarket Type1",1
